Price,Day,Month,Year,District,Sector,Unit1,Unit2,Property Type,Old/New,Duration
67000,31,10,1996,19,8,16,1,1,1,1
210000,11,8,2006,19,8,16,1,2,1,1
255000,22,2,2019,19,8,16,1,0,1,1
183000,26,2,2010,19,8,16,1,0,1,1
157000,22,10,2004,19,8,16,1,0,1,1
170000,1,5,2014,19,8,16,1,0,1,1
162000,18,8,2006,19,8,16,1,0,1,1
190000,24,5,2007,19,8,16,1,0,1,1
162000,29,10,2010,19,8,16,1,3,1,1
24500,26,10,1995,19,8,16,1,0,1,1
96666,21,5,2019,19,8,16,1,2,1,1
129950,2,10,2015,19,8,16,1,3,1,1
106950,17,10,2003,19,8,16,1,3,1,1
85000,24,5,2002,19,8,16,1,3,1,1
155000,29,10,2010,19,8,16,2,2,1,1
168000,8,1,2016,19,8,16,2,2,1,1
164000,22,4,2005,19,8,16,2,1,1,1
52000,19,7,1996,19,8,16,2,1,1,1
188000,11,9,2003,19,8,16,2,1,1,1
111500,24,8,2001,19,8,16,2,1,1,1
65000,2,10,1998,19,8,16,2,1,1,1
258000,20,4,2018,19,8,16,2,1,1,1
148000,17,9,2010,19,8,16,2,1,1,1
270000,20,1,2012,19,8,16,2,0,1,1
182000,30,7,2010,19,8,16,4,3,1,1
162950,10,10,2003,19,8,16,4,3,1,1
115000,2,4,2003,19,8,16,4,3,1,1
186000,1,12,2010,19,8,16,4,1,1,1
95000,12,12,2013,19,8,16,5,3,1,1
88000,10,3,2004,19,8,16,5,3,1,1
57950,25,6,2001,19,8,16,5,3,1,1
34000,30,4,1999,19,8,16,5,3,1,1
95000,28,8,2015,19,8,16,5,3,1,1
105000,29,9,2006,19,8,16,5,3,1,1
96000,22,4,2005,19,8,16,5,3,1,1
78950,26,7,2002,19,8,16,5,3,1,1
58950,28,9,2001,19,8,16,5,3,1,1
74000,25,1,2002,19,8,16,5,3,1,1
38000,20,2,1997,19,8,16,5,3,1,1
75000,7,11,2008,19,8,16,5,3,1,1
116500,9,3,2007,19,8,16,5,3,1,1
104950,22,4,2005,19,8,16,5,3,1,1
93700,28,5,2004,19,8,16,5,3,1,1
74995,31,5,2002,19,8,16,5,3,1,1
50000,10,11,2000,19,8,16,5,3,1,1
119500,28,4,2006,19,8,16,5,3,1,1
105000,20,6,2003,19,8,16,5,3,1,1
36500,17,7,1997,19,8,16,5,3,1,1
95000,27,1,2006,19,8,16,5,3,1,1
54950,6,4,2001,19,8,16,5,3,1,1
38000,29,10,1999,19,8,16,5,3,1,1
260000,22,11,2016,19,8,16,5,0,1,1
200000,15,5,2008,19,8,16,5,0,1,1
83000,6,8,1999,19,8,16,5,0,1,1
212000,12,9,2016,19,8,16,5,1,1,1
140000,4,8,2003,19,8,16,5,1,1,1
96000,18,8,2000,19,8,16,5,1,1,1
189950,7,9,2012,19,8,16,5,1,1,1
57500,31,7,1997,19,8,16,5,1,1,1
166500,19,7,2007,19,8,16,5,1,1,1
62000,24,7,1998,19,8,16,5,1,1,1
147000,24,9,2003,19,8,16,5,1,1,1
74000,30,9,1999,19,8,16,5,1,1,1
117500,18,8,2010,19,8,16,5,3,1,1
113000,23,12,2013,19,8,16,5,3,1,1
66000,4,1,2002,19,8,16,5,3,1,1
135000,2,4,2015,19,8,16,5,3,1,1
124950,30,1,2007,19,8,16,5,3,1,1
87500,3,7,2002,19,8,16,5,3,1,1
53000,14,12,2000,19,8,16,5,3,1,1
120000,24,9,2010,19,8,16,5,3,1,1
139950,2,3,2007,19,8,16,5,3,1,1
46500,21,12,1998,19,8,16,5,3,1,1
121500,10,6,2011,19,8,16,5,3,1,1
103000,31,7,2003,19,8,16,5,3,1,1
38500,17,1,1997,19,8,16,5,3,1,1
165000,10,12,2018,19,8,16,5,3,1,1
115000,8,7,2010,19,8,16,5,3,1,1
69950,14,9,2001,19,8,16,5,3,1,1
124500,23,7,2004,19,8,16,5,3,1,1
34500,31,10,1995,19,8,16,5,3,1,1
145000,29,11,2007,19,8,16,5,1,1,1
186000,2,10,2015,19,8,16,5,1,1,1
146000,30,10,2007,19,8,16,5,1,1,1
236000,19,10,2018,19,8,16,6,1,1,1
113500,30,6,2005,19,8,16,6,3,1,1
51000,4,7,2000,19,8,16,6,3,1,1
120000,28,11,2014,19,8,16,6,3,1,1
110000,11,4,2011,19,8,16,6,3,1,1
115000,7,8,2009,19,8,16,6,3,1,1
106000,22,4,2005,19,8,16,6,3,1,1
37950,30,9,1997,19,8,16,6,3,1,1
102000,22,12,2011,19,8,16,6,3,1,1
39750,14,8,1998,19,8,16,6,3,1,1
115000,16,12,2011,19,8,16,6,3,1,1
55000,29,11,1999,19,8,16,6,3,1,1
124000,6,8,2004,19,8,16,6,3,1,1
153000,28,4,2017,19,8,16,6,3,1,1
126000,29,3,2006,19,8,16,6,3,1,1
74995,28,9,2001,19,8,16,6,3,1,1
63000,30,6,2000,19,8,16,6,3,1,1
119950,26,5,2006,19,8,16,6,3,1,1
120000,31,3,2011,19,8,16,6,3,1,1
159950,1,12,2017,19,8,16,6,3,1,1
122000,4,11,2011,19,8,16,6,3,1,1
120000,30,7,2004,19,8,16,6,3,1,1
160000,12,12,2017,19,8,16,6,1,1,1
45000,14,2,1997,19,8,16,6,1,1,1
102225,12,4,2007,19,8,16,6,3,1,1
72000,26,4,2002,19,8,16,6,3,1,1
253000,9,8,2018,19,8,16,7,1,1,1
108500,15,2,2001,19,8,16,7,1,1,1
75000,2,10,2000,19,8,16,7,1,1,1
198450,23,2,2007,19,8,16,7,1,1,1
125950,26,7,2002,19,8,16,7,1,1,1
45000,6,12,1996,19,8,16,7,1,1,1
222500,2,6,2017,19,8,16,7,1,1,1
174000,17,10,2014,19,8,16,7,1,1,1
158000,25,8,2004,19,8,16,7,0,1,1
182000,15,10,2004,19,8,16,7,1,1,1
124000,28,3,2002,19,8,16,7,1,1,1
158000,27,5,2011,19,8,16,7,1,1,1
165000,10,12,2004,19,8,16,7,1,1,1
57000,19,9,1997,19,8,16,7,1,1,1
207000,13,6,2005,19,8,16,7,0,1,1
68000,9,10,1996,19,8,16,7,0,1,1
380000,25,1,2019,19,8,16,7,0,1,1
220000,3,12,2010,19,8,16,7,0,1,1
260000,24,1,2019,19,8,16,7,0,1,1
330000,26,6,2017,19,8,16,7,0,1,1
203000,30,6,2011,19,8,16,7,0,1,1
290000,25,1,2019,19,8,16,7,0,1,1
56750,9,1,1998,19,8,16,7,1,1,0
69000,16,1,1998,19,8,16,7,1,1,0
112950,17,5,2002,19,8,16,7,1,1,0
42000,15,9,1995,19,8,16,7,1,1,0
200000,8,12,2017,19,8,16,7,1,1,0
143000,20,7,2012,19,8,16,7,1,1,0
144000,26,8,2005,19,8,16,7,1,1,0
71950,31,3,2000,19,8,16,7,1,1,0
247000,29,8,2008,19,8,16,7,1,1,1
68500,11,8,1995,19,8,16,7,1,1,1
69000,24,7,1997,19,8,16,7,1,1,1
178000,20,9,2006,19,8,16,7,1,1,1
141000,31,1,2003,19,8,16,7,1,1,1
66000,2,8,1995,19,8,16,7,0,1,1
155000,23,5,2003,19,8,16,7,0,1,1
150000,30,9,2003,19,8,16,7,1,1,1
38000,28,3,1996,19,8,16,7,1,1,1
133500,12,12,2001,19,8,16,7,0,1,1
205000,15,2,2008,19,8,16,7,1,1,1
176995,19,8,2005,19,8,16,7,1,1,1
121500,29,6,2001,19,8,16,7,1,1,1
55000,27,8,1998,19,8,16,7,1,1,1
213000,25,6,2010,19,8,16,7,0,1,1
190000,21,8,2009,19,8,16,7,0,1,1
279950,6,10,2017,19,8,16,7,1,1,1
64000,9,5,1997,19,8,16,7,0,1,1
297000,24,6,2016,19,8,16,7,0,1,1
232000,8,9,2006,19,8,16,7,0,1,1
210000,25,5,2012,19,8,16,10,0,1,1
133500,29,8,2002,19,8,16,10,0,1,1
197250,19,3,2015,19,8,16,10,0,1,1
184950,1,7,2005,19,8,16,10,0,1,1
140000,29,11,2004,19,8,16,10,0,1,1
149950,11,7,2002,19,8,16,10,0,1,1
240000,24,3,2016,19,8,16,10,0,1,1
162000,5,9,2014,19,8,16,10,0,1,1
71750,12,3,1996,19,8,16,10,0,1,1
229000,5,8,2015,19,8,16,10,0,1,1
183000,16,9,2011,19,8,16,10,1,1,1
165000,31,3,2011,19,8,16,10,0,1,1
255000,24,3,2016,19,8,16,12,0,1,1
235000,20,11,2009,19,8,16,12,0,1,1
67000,13,5,1998,19,8,16,12,0,1,1
71500,21,3,2014,19,8,16,12,3,1,1
43950,10,12,1999,19,8,16,12,3,1,1
30000,26,1,1996,19,8,16,12,3,1,1
93000,23,3,2017,19,8,16,12,3,1,1
98000,14,12,2007,19,8,16,12,3,1,1
28500,7,11,1997,19,8,16,12,3,1,1
93500,10,7,2007,19,8,16,12,3,1,1
86950,1,8,2003,19,8,16,12,3,1,1
105000,13,4,2017,19,8,16,12,3,1,1
88500,18,8,2003,19,8,16,12,3,1,1
83750,23,12,2014,19,8,16,12,3,1,1
87500,24,10,2003,19,8,16,12,3,1,1
36500,16,7,1999,19,8,16,12,3,1,1
28500,4,10,1996,19,8,16,12,3,1,1
90000,31,3,2016,19,8,16,12,3,1,1
78000,10,1,2014,19,8,16,12,3,1,1
88000,17,4,2007,19,8,16,12,3,1,1
47500,20,10,2000,19,8,16,12,3,1,1
35000,11,12,1998,19,8,16,12,3,1,1
88000,22,6,2007,19,8,16,12,3,1,1
67000,23,12,2002,19,8,16,12,3,1,1
38500,11,12,1998,19,8,16,12,3,1,1
91000,25,2,2005,19,8,16,12,3,1,1
42500,13,3,2000,19,8,16,12,3,1,1
38000,18,12,1997,19,8,16,12,3,1,1
95000,11,7,2008,19,8,16,12,3,1,1
90000,29,3,2018,19,8,16,12,3,1,1
77000,27,2,2015,19,8,16,12,3,1,1
31000,21,1,1997,19,8,16,12,3,1,1
99000,10,8,2007,19,8,16,12,3,1,1
98500,26,8,2005,19,8,16,12,3,1,1
34950,26,6,1998,19,8,16,12,3,1,1
29000,15,2,1995,19,8,16,12,3,1,1
77500,27,1,2014,19,8,16,12,3,1,1
85000,15,12,2011,19,8,16,12,3,1,1
85500,2,4,2004,19,8,16,12,3,1,1
92500,28,11,2014,19,8,16,12,3,1,1
92000,4,2,2005,19,8,16,12,3,1,1
38500,31,3,1999,19,8,16,12,3,1,1
74500,20,12,2002,19,8,16,12,3,1,1
72000,19,12,2013,19,8,16,12,3,1,1
53950,19,10,2001,19,8,16,12,3,1,1
36500,23,10,1998,19,8,16,12,3,1,1
31950,13,12,1996,19,8,16,12,3,1,1
110000,12,2,2016,19,8,16,12,3,1,1
44000,7,1,2000,19,8,16,12,3,1,1
88000,28,8,2015,19,8,16,12,3,1,1
89000,31,5,2006,19,8,16,12,3,1,1
81950,2,5,2003,19,8,16,12,3,1,1
89000,3,7,2015,19,8,16,12,3,1,1
89000,9,3,2007,19,8,16,12,3,1,1
70500,7,2,2003,19,8,16,12,3,1,1
113000,15,3,2019,19,8,16,12,3,1,1
85000,2,4,2015,19,8,16,12,3,1,1
90000,13,9,2004,19,8,16,12,3,1,1
32000,11,9,1998,19,8,16,12,3,1,1
82500,23,7,2015,19,8,16,12,3,1,1
72368,13,5,2011,19,8,16,12,3,1,1
58000,28,2,2002,19,8,16,12,3,1,1
97500,2,3,2018,19,8,16,12,3,1,1
90000,16,10,2015,19,8,16,12,3,1,1
86000,2,11,2005,19,8,16,12,3,1,1
89950,21,11,2003,19,8,16,12,3,1,1
79950,22,11,2002,19,8,16,12,3,1,1
30000,23,1,1996,19,8,16,12,3,1,1
27000,23,1,1996,19,8,16,12,3,1,1
86000,8,7,2011,19,8,16,12,3,1,1
95000,2,6,2006,19,8,16,12,3,1,1
64950,9,9,2002,19,8,16,12,3,1,1
46000,28,4,2000,19,8,16,12,3,1,1
34000,11,12,1998,19,8,16,12,3,1,1
66000,31,5,2002,19,8,16,12,3,1,1
37000,30,4,1999,19,8,16,12,3,1,1
102000,19,3,2019,19,8,16,12,3,1,1
91000,11,10,2016,19,8,16,12,3,1,1
81000,29,5,2015,19,8,16,12,3,1,1
106950,1,11,2004,19,8,16,12,3,1,1
74000,30,1,2004,19,8,16,12,3,1,1
34000,23,6,1999,19,8,16,12,3,1,1
75000,26,1,2015,19,8,16,12,3,1,1
75000,24,11,2011,19,8,16,12,3,1,1
54950,24,6,2002,19,8,16,12,3,1,1
87500,31,8,2018,19,8,16,12,3,1,1
76000,17,6,2005,19,8,16,12,3,1,1
24950,3,4,1998,19,8,16,12,3,1,1
73500,23,10,2015,19,8,16,12,3,1,1
58000,28,10,2002,19,8,16,12,3,1,1
94000,17,3,2017,19,8,16,12,3,1,1
85500,6,5,2004,19,8,16,12,3,1,1
78000,24,10,2003,19,8,16,12,3,1,1
23000,28,11,1997,19,8,16,12,3,1,1
91000,4,4,2008,19,8,16,12,3,1,1
74500,5,3,2007,19,8,16,12,3,1,1
104995,12,5,2006,19,8,16,12,3,1,1
64950,8,2,2002,19,8,16,12,3,1,1
96000,4,4,2007,19,8,16,12,3,1,1
94000,17,2,2006,19,8,16,12,3,1,1
106995,16,12,2005,19,8,16,12,3,1,1
90250,27,2,2004,19,8,16,12,3,1,1
63000,18,2,2002,19,8,16,12,3,1,1
44950,21,12,1999,19,8,16,12,3,1,1
29000,28,2,1995,19,8,16,12,3,1,1
98000,26,9,2018,19,8,16,12,3,1,1
95500,4,5,2007,19,8,16,12,3,1,1
94500,26,11,2004,19,8,16,12,3,1,1
56995,31,8,2001,19,8,16,12,3,1,1
96500,12,8,2005,19,8,16,12,3,1,1
94000,4,6,2004,19,8,16,12,3,1,1
68000,4,9,2002,19,8,16,12,3,1,1
35000,18,8,1998,19,8,16,12,3,1,1
26500,2,3,1995,19,8,16,12,3,1,1
35000,2,3,1995,19,8,16,12,3,1,1
75000,13,7,2012,19,8,16,12,3,1,1
57700,20,8,2002,19,8,16,12,3,1,1
28100,25,6,1997,19,8,16,12,3,1,1
38000,14,7,1999,19,8,16,12,3,1,1
108500,13,8,2002,19,8,16,12,1,1,0
220000,14,6,2019,19,8,16,12,1,1,0
154000,24,8,2004,19,8,16,12,1,1,0
113500,30,5,2002,19,8,16,12,1,1,0
155000,31,1,2003,19,8,16,12,0,1,0
72500,3,12,1999,19,8,16,12,1,1,0
145000,21,3,2014,19,8,16,14,0,1,1
117000,24,10,2003,19,8,16,14,1,1,1
92000,22,2,2002,19,8,16,14,1,1,1
155000,15,10,2004,19,8,16,14,1,1,1
125000,16,1,2004,19,8,16,14,1,1,1
59950,1,4,1999,19,8,16,14,1,1,1
224950,2,2,2007,19,8,16,14,0,1,1
65500,30,6,1999,19,8,16,16,0,1,1
171000,21,11,2014,19,8,16,16,1,1,1
134500,9,10,2002,19,8,16,16,1,1,1
82000,15,2,2002,19,8,16,16,1,1,1
159500,13,9,2006,19,8,16,16,1,1,1
83000,3,8,2001,19,8,16,16,1,1,1
166000,15,12,2006,19,8,16,16,1,1,1
107000,19,4,2002,19,8,16,16,1,1,1
190000,3,10,2016,19,8,16,16,0,1,1
141000,5,1,2007,19,8,16,16,0,1,1
42000,21,3,1995,19,8,16,16,1,1,0
149950,28,2,2011,19,8,16,17,2,1,0
49000,26,6,1996,19,8,16,17,2,1,0
169950,2,5,2014,19,8,16,17,2,1,0
134950,1,8,2003,19,8,16,17,2,1,0
223000,19,1,2018,19,8,16,17,2,1,0
156000,2,8,2004,19,8,16,17,2,1,0
175000,7,11,2014,19,8,16,17,2,1,0
68500,25,8,1999,19,8,16,17,2,1,0
147500,16,9,2011,19,8,16,17,2,1,0
119500,29,11,2002,19,8,16,17,2,1,0
88500,23,2,2001,19,8,16,17,2,1,0
95950,13,8,1999,19,8,16,17,2,1,0
74380,7,9,1998,19,8,16,18,0,1,1
145000,29,9,2009,19,8,16,18,0,1,1
176000,30,10,2014,19,8,16,18,0,1,1
275000,20,8,2014,19,8,16,18,3,1,1
114500,20,9,2002,19,8,16,18,0,1,1
164000,6,11,2003,19,8,16,18,0,1,1
119500,10,4,2003,19,8,16,18,0,1,1
159000,27,4,2012,19,8,16,18,0,1,1
177500,21,8,2015,19,8,16,18,0,1,1
155000,14,10,2015,19,8,16,18,0,1,1
174000,20,3,2015,19,8,16,18,0,1,1
140000,25,10,2011,19,8,16,18,0,1,1
78500,8,10,1999,19,8,16,18,0,1,1
86000,3,11,2000,19,8,16,18,0,1,1
72000,22,3,1999,19,8,16,18,0,1,1
142000,31,10,2001,19,8,16,18,0,1,1
185000,6,6,2014,19,8,16,18,1,1,1
190000,15,12,2006,19,8,16,18,1,1,1
127000,3,5,2002,19,8,16,18,1,1,1
92000,18,8,2000,19,8,16,18,1,1,1
197500,3,8,2012,19,8,16,18,0,1,1
128000,11,9,2002,19,8,16,18,0,1,1
220000,3,3,2017,19,8,16,18,1,1,1
135000,6,5,2005,19,8,16,18,1,1,1
60000,17,9,2004,19,8,16,18,0,1,1
175000,24,8,2012,19,8,16,18,0,1,1
165000,7,3,2008,19,8,16,18,1,1,1
159950,31,8,2011,19,8,16,18,0,1,1
110100,24,7,2000,19,8,16,18,0,1,1
55500,17,11,1995,19,8,16,18,0,1,1
217000,27,3,2015,19,8,16,18,0,1,1
153750,27,6,2014,19,8,16,18,0,1,1
48000,17,11,1995,19,8,16,18,0,1,0
203000,13,10,2005,19,8,16,18,3,1,1
192000,3,10,2003,19,8,16,18,3,1,1
85500,25,10,2000,19,8,16,18,0,1,1
230000,12,12,2014,19,8,17,1,0,1,0
91250,11,9,1998,19,8,17,1,0,0,0
195000,15,12,2006,19,8,17,1,0,1,0
88000,23,10,1998,19,8,17,1,0,0,0
187500,9,6,2006,19,8,17,1,0,1,0
88000,16,10,1998,19,8,17,1,0,1,0
87500,20,11,1998,19,8,17,1,0,0,0
163000,11,11,2005,19,8,17,14,1,1,1
166000,9,7,2004,19,8,17,14,3,1,1
63000,1,9,1999,19,8,17,14,3,1,1
200000,7,2,2014,19,8,17,14,1,1,1
77250,1,9,2000,19,8,17,14,1,1,1
143000,18,9,2009,19,8,17,14,1,1,1
225000,25,10,2016,19,8,17,14,1,1,1
150000,17,2,2017,19,8,17,14,1,1,1
173000,19,7,2006,19,8,17,16,0,1,0
89000,17,3,2000,19,8,17,16,0,1,0
148000,25,1,2019,19,8,17,17,2,1,0
130000,3,12,2004,19,8,17,17,2,1,0
89995,8,4,2002,19,8,17,17,2,1,0
102000,23,1,2004,19,8,17,17,2,1,0
157000,30,3,2016,19,8,17,17,2,1,0
188000,8,6,2018,19,8,17,17,2,1,0
140000,8,11,2010,19,8,17,17,2,1,0
60000,18,6,1998,19,8,17,17,2,1,0
203000,26,6,2018,19,8,17,17,2,1,0
149950,28,3,2014,19,8,17,17,2,1,0
140000,19,10,2004,19,8,17,17,2,1,0
110000,3,4,2003,19,8,17,17,2,1,0
75000,4,4,2001,19,8,17,17,2,1,0
35000,17,4,1997,19,8,17,18,3,1,1
22000,17,10,1996,19,8,17,18,3,1,1
122000,31,3,2016,19,8,17,18,3,1,1
122000,3,7,2006,19,8,17,18,3,1,1
92000,30,5,2003,19,8,17,18,3,1,1
135000,10,3,2017,19,8,17,18,3,1,1
115500,13,7,2004,19,8,17,18,3,1,1
110000,17,6,2013,19,8,17,18,3,1,1
124000,18,6,2010,19,8,17,18,3,1,1
124950,27,4,2007,19,8,17,18,3,1,1
95000,27,11,2003,19,8,17,18,3,1,1
69000,5,10,2001,19,8,17,18,3,1,1
40000,3,4,1998,19,8,17,18,3,1,1
189500,22,5,2015,19,8,17,23,2,1,0
200000,10,10,2014,19,8,17,23,2,1,0
161000,3,6,2011,19,8,17,23,2,1,0
185000,18,8,2014,19,8,17,23,2,1,0
135000,11,7,2003,19,8,17,23,2,1,0
170000,28,5,2010,19,8,17,23,2,1,0
78250,20,4,2000,19,8,17,23,2,1,0
192000,17,4,2015,19,8,17,23,2,1,0
160000,19,7,2013,19,8,17,23,2,1,0
132000,26,8,2003,19,8,17,23,2,1,0
137500,28,3,2003,19,8,17,23,2,1,0
157000,7,4,2006,19,8,17,23,2,1,0
139950,27,6,2003,19,8,17,23,2,1,0
53000,18,12,1996,19,8,17,23,2,1,0
200000,3,11,2015,19,8,17,23,2,1,0
164000,8,7,2011,19,8,17,23,2,1,0
157500,8,10,2004,19,8,17,23,2,1,0
106000,27,9,2001,19,8,17,23,1,1,0
122000,30,11,2011,19,8,17,25,3,1,1
36000,30,7,1999,19,8,17,25,3,1,1
98500,12,12,2003,19,8,17,25,3,1,1
57500,9,4,2001,19,8,17,25,3,1,1
40000,9,11,1998,19,8,17,25,3,1,1
323500,30,11,2017,19,8,18,5,0,1,0
154950,23,2,2004,19,8,18,5,1,1,0
166000,3,2,2012,19,8,18,5,1,1,0
184950,24,9,2004,19,8,18,5,1,1,0
65000,9,5,1997,19,8,18,5,1,1,0
200000,31,5,2019,19,8,18,5,1,1,0
160000,28,11,2014,19,8,18,5,2,1,0
112000,19,7,2002,19,8,18,5,2,1,1
300,25,4,2019,19,8,18,5,4,1,0
175000,7,2,2013,19,8,18,5,2,1,1
174950,7,2,2008,19,8,18,5,2,1,1
140538,21,9,2005,19,8,18,5,2,1,1
144000,10,12,2003,19,8,18,5,2,1,1
102000,8,3,2002,19,8,18,5,2,1,1
151500,9,7,2004,19,8,18,5,2,1,1
92000,12,10,2001,19,8,18,5,1,1,1
59000,8,12,1997,19,8,18,5,1,1,1
60000,17,7,1998,19,8,18,5,1,1,1
194000,5,6,2014,19,8,18,5,1,1,0
74000,19,8,1999,19,8,18,5,1,1,0
57000,21,3,1997,19,8,18,5,1,1,0
234000,24,5,2019,19,8,18,5,1,1,0
200000,26,6,2015,19,8,18,5,1,1,0
147000,1,4,2004,19,8,18,5,1,1,0
52500,29,12,1995,19,8,18,5,1,1,0
166000,21,1,2005,19,8,18,5,1,1,0
55000,26,5,1995,19,8,18,5,1,1,0
195500,11,8,2014,19,8,18,5,1,1,0
117500,20,9,2001,19,8,18,5,0,1,0
191000,1,5,2014,19,8,18,5,1,1,0
165000,23,5,2011,19,8,18,5,1,1,0
210000,8,2,2018,19,8,18,5,1,1,1
75000,25,6,1999,19,8,18,5,1,1,0
230000,14,11,2017,19,8,18,5,1,1,1
230000,30,11,2017,19,8,18,5,1,1,1
208000,11,7,2014,19,8,18,5,1,1,0
139950,6,7,2007,19,8,18,5,3,1,1
103500,28,11,2003,19,8,18,5,3,1,1
157000,3,11,2017,19,8,18,5,3,1,1
135000,5,1,2015,19,8,18,5,3,1,1
127500,31,8,2011,19,8,18,5,3,1,1
124000,1,12,2005,19,8,18,5,3,1,1
110000,27,10,2011,19,8,18,5,3,1,1
142000,19,9,2003,19,8,18,14,1,1,0
126000,16,8,2002,19,8,18,14,1,1,0
172000,12,11,2010,19,8,18,14,2,1,0
142000,2,11,2005,19,8,18,14,2,1,0
52000,21,4,1995,19,8,18,14,2,1,0
145000,12,10,2005,19,8,18,14,0,1,0
85500,6,11,2000,19,8,18,14,0,1,0
98000,4,5,2001,19,8,18,14,2,1,0
93500,29,6,2001,19,8,18,14,2,1,0
51250,28,4,1995,19,8,18,14,2,1,0
51000,14,7,1995,19,8,18,14,0,1,0
164950,10,11,2006,19,8,18,14,2,1,0
67000,19,11,1998,19,8,18,14,2,1,0
275000,27,2,2015,19,8,18,14,2,1,0
53000,26,1,1996,19,8,18,14,1,1,0
169000,10,7,2015,19,8,18,16,2,1,0
137500,12,7,2005,19,8,18,16,2,1,0
126000,2,1,2003,19,8,18,16,2,1,0
70995,23,7,1999,19,8,18,16,1,1,0
165500,20,4,2007,19,8,18,16,2,1,0
207500,24,2,2017,19,8,18,16,1,1,0
50000,8,9,1995,19,8,18,16,1,1,0
155000,26,7,2013,19,8,18,16,2,1,0
157000,27,7,2010,19,8,18,16,2,1,0
136500,9,12,2005,19,8,18,16,2,1,0
96950,22,10,2001,19,8,18,16,2,1,0
57000,16,3,1998,19,8,18,16,2,1,0
54500,23,8,1996,19,8,18,16,2,1,0
215000,10,2,2017,19,8,18,16,2,1,0
79950,7,7,2000,19,8,18,16,2,1,0
131000,29,9,2003,19,8,18,16,1,1,0
53500,31,10,1997,19,8,18,16,1,1,0
128000,10,2,2009,19,8,18,16,2,1,0
245000,25,8,2015,19,8,18,16,2,1,0
68500,14,8,1998,19,8,18,16,2,1,0
252500,13,4,2017,19,8,18,16,2,1,0
195000,19,10,2007,19,8,18,16,2,1,0
80000,31,5,2000,19,8,18,16,2,1,0
208000,22,7,2016,19,8,18,16,2,1,0
155000,22,12,2005,19,8,18,16,2,1,0
49000,30,6,1995,19,8,18,16,2,1,0
151000,30,6,2006,19,8,18,16,1,1,0
64950,30,7,1997,19,8,18,16,2,1,0
25000,10,5,1996,19,8,18,17,3,1,1
102000,26,8,2005,19,8,18,17,3,1,1
64750,9,7,2002,19,8,18,17,3,1,1
90000,2,10,2009,19,8,18,17,3,1,1
27000,27,1,1995,19,8,18,17,3,1,1
108000,28,6,2018,19,8,18,17,3,1,1
87000,7,1,2015,19,8,18,17,3,1,1
109500,29,4,2019,19,8,18,17,3,1,1
85000,14,8,2015,19,8,18,17,3,1,1
94000,20,11,2006,19,8,18,17,3,1,1
24750,27,4,1995,19,8,18,17,3,1,1
23000,22,9,1995,19,8,18,17,3,1,1
109000,31,10,2007,19,8,18,17,3,1,1
41950,19,11,1999,19,8,18,17,3,1,1
105000,28,4,2017,19,8,18,17,3,1,1
103000,21,7,2006,19,8,18,17,3,1,1
46000,13,10,1999,19,8,18,17,3,1,1
84000,30,8,2006,19,8,18,17,3,1,1
84500,21,11,2003,19,8,18,17,3,1,1
60000,18,3,2002,19,8,18,17,3,1,1
28000,10,1,1997,19,8,18,17,3,1,1
120000,17,2,2016,19,8,18,17,3,1,1
104950,30,3,2007,19,8,18,17,3,1,1
23500,22,8,1997,19,8,18,17,3,1,1
102000,8,8,2017,19,8,18,17,3,1,1
73000,30,7,2009,19,8,18,17,3,1,1
30750,14,5,1999,19,8,18,17,3,1,1
45000,24,8,2001,19,8,18,17,3,1,1
44000,5,1,2000,19,8,18,17,3,1,1
42000,30,11,2000,19,8,18,17,3,1,1
64000,12,7,2002,19,8,18,17,3,1,1
32000,28,4,2000,19,8,18,17,3,1,1
97000,18,6,2004,19,8,18,17,3,1,1
33500,7,5,1998,19,8,18,17,3,1,1
79000,19,12,2014,19,8,18,17,3,1,1
29000,22,8,1997,19,8,18,17,3,1,1
28000,10,4,1995,19,8,18,17,3,1,1
94500,21,10,2011,19,8,18,17,3,1,1
107000,31,1,2006,19,8,18,17,3,1,1
103500,20,8,2004,19,8,18,17,3,1,1
46000,12,5,2000,19,8,18,17,3,1,1
30000,30,4,1999,19,8,18,17,3,1,1
27000,30,5,1996,19,8,18,17,3,1,1
26000,28,9,1995,19,8,18,17,3,1,1
25000,4,3,1996,19,8,18,17,3,1,1
127500,5,7,2017,19,8,18,17,3,1,1
89950,11,4,2003,19,8,18,17,3,1,1
85000,24,4,2015,19,8,18,17,3,1,1
78500,30,4,2010,19,8,18,17,3,1,1
35000,30,11,1999,19,8,18,17,3,1,1
94000,19,6,2014,19,8,18,17,3,1,1
105000,30,8,2006,19,8,18,17,3,1,1
40000,30,6,1999,19,8,18,17,3,1,1
28250,8,11,1996,19,8,18,17,3,1,1
85000,20,12,2017,19,8,18,17,3,1,1
87500,31,8,2006,19,8,18,17,3,1,1
94500,25,6,2004,19,8,18,17,3,1,1
34950,8,5,1998,19,8,18,17,3,1,1
27000,22,9,1995,19,8,18,17,3,1,1
112000,7,12,2017,19,8,18,17,3,1,1
43000,28,7,1999,19,8,18,17,3,1,1
116500,17,6,2016,19,8,18,17,3,1,1
88500,25,1,2013,19,8,18,17,3,1,1
78000,4,6,2003,19,8,18,17,3,1,1
86000,18,7,2005,19,8,18,17,3,1,1
27500,4,7,1997,19,8,18,17,3,1,1
